game_id,date,home_team,away_team,home_name,away_name,model_home_win_prob,model_away_win_prob,avg_total_runs,std_total_runs,actual_home_win,actual_home_score,actual_away_score,sim_home_prob,elo_home_prob,home_real_profiles,away_real_profiles,home_starter_id,away_starter_id,year,cumulative_batters,cumulative_pitchers,total_line,model_over_prob,model_under_prob,market_over_nv_prob,market_under_nv_prob,best_over_odds,best_under_odds,best_over_book,best_under_book,over_edge,under_edge,totals_bet_side,totals_bet_odds,totals_bet_edge,totals_bet_fraction,totals_bet_stake,totals_bet_profit,totals_bet_won,confidence,market_home_nv_prob,market_away_nv_prob,best_home_odds,best_away_odds,best_home_book,best_away_book,pinnacle_home,pinnacle_away,vig,home_edge,away_edge,home_ev,away_ev,bet_side,bet_odds,bet_edge,bet_fraction,bet_stake,bet_profit,bet_won,home_spread,away_spread,model_home_cover_prob,model_away_cover_prob,market_home_cover_nv,market_away_cover_nv,best_home_spread_odds,best_away_spread_odds,home_spread_edge,away_spread_edge,spread_bet_side,spread_bet_odds,spread_bet_edge,spread_bet_fraction,spread_bet_stake,spread_bet_profit,spread_bet_won
778016,2025-05-07,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,0.6331870655441982,0.36681293445580176,7.926,4.006809703492293,True,5,0,0.607,0.6593741310883966,9,9,543243,656605,2025,2367,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778020,2025-05-07,CHC,SFG,Chicago Cubs,San Francisco Giants,0.589089943928695,0.41091005607130504,7.966,3.948777532350993,False,1,3,0.5860000000000001,0.59217988785739,9,9,676962,592662,2025,2367,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778010,2025-05-07,Athletics,SEA,Athletics,Seattle Mariners,0.44275958118238035,0.5572404188176197,8.28,4.2759326468035015,False,5,6,0.41300000000000003,0.4725191623647607,9,9,680684,693433,2025,2367,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778014,2025-05-07,ARI,NYM,Arizona Diamondbacks,New York Mets,0.4517030522167364,0.5482969477832635,7.606,4.12538046730238,False,1,7,0.41800000000000004,0.48540610443347276,9,9,518876,673540,2025,2367,2040,5.5,0.643,0.357,0.4282584157758449,0.571741584224155,118.0,-158.0,fanduel,fanduel,0.06442247526724654,-0.06442247526724654,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778017,2025-05-07,MIA,LAD,Miami Marlins,Los Angeles Dodgers,0.344712751844694,0.655287248155306,9.696,4.612979947929538,False,1,10,0.34600000000000003,0.343425503689388,9,9,678368,689017,2025,2367,2040,,,,,,,,,,,,,,,,,,,1.0,0.44051285724518296,0.559487142754817,114.0,-146.0,fanduel,fanduel,,,0.06078565458551788,-0.08622009486044002,0.08622009486044013,-0.24181348849665024,0.08797246885858406,away,-146.0,0.08622009486044013,0.03210995113338318,321.1,219.93,1.0,1.5,-1.5,0.467,0.533,0.600684540787222,0.3993154592127781,-180.0,134.0,-0.1203160867084998,0.12031608670849969,,,,0.0,0.0,0.0,
778018,2025-05-07,BOS,TEX,Boston Red Sox,Texas Rangers,0.5388758432453342,0.4611241567546658,9.648,4.686800187761368,True,6,4,0.597,0.4807516864906686,9,9,656557,641816,2025,2367,2040,9.5,0.467,0.533,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,-0.002818454935622272,0.002818454935622383,,,,0.0,0.0,0.0,,1.0,0.5545152521896708,0.4454847478103292,-136.0,116.0,fanduel,fanduel,,,0.039234149403641005,-0.014075468049902895,0.014075468049902895,-0.06217802163981451,-0.007349933741898629,,,,0.0,0.0,0.0,,-1.5,1.5,0.416,0.584,0.37984164348384336,0.6201583565161567,152.0,-184.0,0.03254252086454096,-0.032542520864541014,,,,0.0,0.0,0.0,
778021,2025-05-07,TBR,PHI,Tampa Bay Rays,Philadelphia Phillies,0.4379059877043151,0.5620940122956849,8.026,4.178674909585574,False,0,7,0.434,0.44181197540863015,9,9,669358,650911,2025,2367,2040,8.5,0.413,0.587,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.026100000000000012,0.026100000000000012,,,,0.0,0.0,0.0,,1.0,0.4110112789141655,0.5889887210858344,134.0,-158.0,fanduel,fanduel,,,0.03975352812562116,0.02420523791113466,-0.024205237911134603,0.01840664937120229,-0.07775861608181922,,,,0.0,0.0,0.0,,1.5,-1.5,0.58,0.42,0.5362837617962902,0.4637162382037098,-128.0,106.0,0.039344614383338805,-0.039344614383338805,,,,0.0,0.0,0.0,
778019,2025-05-07,NYY,SDP,New York Yankees,San Diego Padres,0.5063761658120511,0.49362383418794886,8.518,4.248726397404286,True,4,3,0.5780000000000001,0.4347523316241021,9,9,608331,656302,2025,2367,2040,8.0,0.5032608695652174,0.4967391304347826,0.49133599029630914,0.5086640097036909,-106.0,-114.0,fanduel,fanduel,0.003577463780672474,-0.003577463780672474,,,,0.0,0.0,0.0,,1.0,0.6067545685866297,0.3932454314133703,-172.0,144.0,fanduel,fanduel,,,0.042189006750241065,-0.09034056249712064,0.09034056249712069,-0.18334529269566002,0.17994982514159796,away,144.0,0.09034056249712069,0.03124128908708298,312.41,-312.41,0.0,-1.5,1.5,0.401,0.599,0.43509272467902993,0.5649072753209701,120.0,-144.0,-0.030683452211126894,0.030683452211126894,,,,0.0,0.0,0.0,
778023,2025-05-07,ATL,CIN,Atlanta Braves,Cincinnati Reds,0.5651227399265333,0.4348772600734667,8.248,4.3651455874919,False,3,4,0.528,0.6022454798530665,9,9,656550,668881,2025,2367,2040,7.5,0.513,0.487,0.5152896849232785,0.4847103150767215,-116.5,-102.5,consensus,consensus,-0.0006869054769835792,0.0006869054769835237,,,,0.0,0.0,0.0,,1.0,0.5242214532871973,0.47577854671280273,-120.0,102.0,fanduel,fanduel,,,0.04050405040504046,0.03681115797540235,-0.03681115797540241,0.02855978731476605,-0.11328587475045127,,,,0.0,0.0,0.0,,-1.5,1.5,0.347,0.653,0.6430243445692884,0.35697565543071164,-205.0,168.0,-0.26642191011235955,0.2664219101123596,,,,0.0,0.0,0.0,
778011,2025-05-07,MIN,BAL,Minnesota Twins,Baltimore Orioles,0.5636902808753207,0.4363097191246793,8.917,4.347655805143733,True,5,2,0.5710000000000001,0.5563805617506413,9,9,680573,450203,2025,2367,2040,9.0,0.44017563117453345,0.5598243688254665,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.014697039791735311,0.014697039791735311,,,,0.0,0.0,0.0,,1.0,0.5545152521896708,0.4454847478103292,-136.0,116.0,fanduel,fanduel,,,0.039234149403641005,0.008257525817084943,-0.008257525817084888,-0.023423708752982664,-0.05558920049459226,,,,0.0,0.0,0.0,,-1.5,1.5,0.373,0.627,0.38930264048747465,0.6106973595125254,146.0,-176.0,-0.014672376438727208,0.014672376438727208,,,,0.0,0.0,0.0,
778012,2025-05-07,KCR,CWS,Kansas City Royals,Chicago White Sox,0.7047799185510981,0.2952200814489019,8.731,4.2176579994115215,True,2,1,0.614,0.7955598371021964,9,9,608379,686563,2025,2367,2040,8.0,0.5357917570498916,0.4642082429501085,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.007487256259062769,-0.007487256259062769,,,,0.0,0.0,0.0,,1.0,0.6613039796782388,0.33869602032176116,-220.0,184.0,fanduel,fanduel,,,0.039612676056338,0.03912834498557338,-0.03912834498557333,0.018810654056454157,-0.14922780204522668,,,,0.0,0.0,0.0,,-1.5,1.5,0.44,0.56,0.48560673162090345,0.5143932683790965,-102.0,-115.0,-0.041046058458813095,0.04104605845881315,,,,0.0,0.0,0.0,
778013,2025-05-07,COL,DET,Colorado Rockies,Detroit Tigers,0.26384118248106625,0.7361588175189338,9.976,4.628976560752927,False,6,8,0.28,0.24768236496213242,9,9,801403,695549,2025,2367,2040,10.0,0.4699570815450644,0.5300429184549357,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.009012875536480669,0.009012875536480669,,,,0.0,0.0,0.0,,1.0,0.39324543141337037,0.6067545685866296,144.0,-172.0,fanduel,fanduel,,,0.042189006750241065,-0.11646382403907368,0.11646382403907374,-0.3246528780067161,0.14369420229181,away,-172.0,0.11646382403907374,0.05,500.0,290.7,1.0,1.5,-1.5,0.39,0.61,0.5,0.5,-110.0,-110.0,-0.09899999999999998,0.09899999999999998,,,,0.0,0.0,0.0,
778009,2025-05-07,LAA,TOR,Los Angeles Angels,Toronto Blue Jays,0.46616880222028356,0.5338311977797164,8.759,4.322142871308166,True,5,4,0.47900000000000004,0.4533376044405671,9,9,579328,621244,2025,2367,2040,8.5,0.465,0.535,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,-0.014992555194249524,0.014992555194249524,,,,0.0,0.0,0.0,,1.0,0.48017621145374445,0.5198237885462555,100.0,-118.0,fanduel,fanduel,,,0.041284403669724856,-0.01260666831011481,0.01260666831011481,-0.06486091371274072,-0.016357291570434418,,,,0.0,0.0,0.0,,1.5,-1.5,0.601,0.399,0.5892386805468457,0.4107613194531544,-162.0,132.0,0.010585187507838878,-0.010585187507838933,,,,0.0,0.0,0.0,
778007,2025-05-08,MIN,BAL,Minnesota Twins,Baltimore Orioles,0.5812133151541744,0.4187866848458256,7.879,4.029684727121961,True,5,2,0.5810000000000001,0.5814266303083487,9,9,641927,665152,2025,2367,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778006,2025-05-08,BOS,TEX,Boston Red Sox,Texas Rangers,0.5693154513464641,0.4306845486535359,10.758,4.64988558999036,True,5,0,0.628,0.5106309026929282,9,9,678394,683004,2025,2367,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778008,2025-05-08,KCR,CWS,Kansas City Royals,Chicago White Sox,0.7000548677426651,0.2999451322573349,8.922,4.513304332747793,True,10,0,0.597,0.8031097354853303,9,9,663460,663436,2025,2367,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778004,2025-05-08,COL,DET,Colorado Rockies,Detroit Tigers,0.32860450098087557,0.6713954990191244,10.787,4.9672558822754445,False,2,10,0.42000000000000004,0.23720900196175104,9,9,607536,663554,2025,2367,2040,11.0,0.43921139101861995,0.56078860898138,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.018236582694414027,0.018236582694413972,,,,0.0,0.0,0.0,,1.0,0.3588516746411483,0.6411483253588517,168.0,-200.0,fanduel,fanduel,,,0.03980099502487566,-0.027222456294245467,0.027222456294245467,-0.11123369483030043,0.0025561724796457352,,,,0.0,0.0,0.0,,1.5,-1.5,0.527,0.473,0.45166769610870916,0.548332303891291,112.0,-134.0,0.06779907350216174,-0.06779907350216186,,,,0.0,0.0,0.0,
778005,2025-05-08,TBR,PHI,Tampa Bay Rays,Philadelphia Phillies,0.4204463384978656,0.5795536615021344,8.58,4.367104303769261,False,6,7,0.42400000000000004,0.4168926769957312,9,9,686752,666200,2025,2367,2040,9.0,0.4069119286510591,0.5930880713489409,0.4782608695652174,0.5217391304347826,100.0,-120.0,consensus,consensus,-0.021404682274247522,0.021404682274247522,,,,0.0,0.0,0.0,,1.0,0.4176257809930944,0.5823742190069057,130.0,-154.0,fanduel,fanduel,,,0.041081821294077336,0.002538501754294098,-0.0025385017542941535,-0.03362214968100652,-0.04364758323270568,,,,0.0,0.0,0.0,,1.5,-1.5,0.554,0.446,0.53125,0.46874999999999994,-125.0,104.0,0.02047500000000002,-0.020474999999999965,,,,0.0,0.0,0.0,
778003,2025-05-08,ATL,CIN,Atlanta Braves,Cincinnati Reds,0.5748020228032447,0.42519797719675534,8.182,4.1637574376997515,True,5,4,0.5810000000000001,0.5686040456064893,9,9,680885,666157,2025,2367,2040,8.0,0.4613733905579399,0.5386266094420601,0.5043297540699688,0.4956702459300312,-112.0,-108.0,fanduel,fanduel,-0.012886909053608675,0.012886909053608675,,,,0.0,0.0,0.0,,1.0,0.6386477179027017,0.3613522820972983,-198.0,166.0,fanduel,fanduel,,,0.04036937982540234,-0.05746112558951133,0.05746112558951133,-0.1252848257104508,0.11404366444691372,,,,0.0,0.0,0.0,,-1.5,1.5,0.369,0.631,0.45166769610870916,0.548332303891291,112.0,-134.0,-0.07440092649783825,0.07440092649783814,away 1.5,-134.0,0.07440092649783814,0.0292989397776405,292.99,218.65,1.0
778000,2025-05-08,LAA,TOR,Los Angeles Angels,Toronto Blue Jays,0.49083732105709477,0.5091626789429052,8.091,4.293334252070295,False,5,8,0.497,0.48467464211418954,9,9,667755,605135,2025,2367,2040,8.5,0.415,0.585,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.025500000000000023,0.025499999999999967,,,,0.0,0.0,0.0,,1.0,0.4493432675320685,0.5506567324679315,114.0,-134.0,fanduel,fanduel,,,0.03993929227574089,0.03734464817252364,-0.03734464817252359,0.04151213960782696,-0.10361919608115344,,,,0.0,0.0,0.0,,1.5,-1.5,0.613,0.387,0.574468085106383,0.4255319148936171,-150.0,125.0,0.03467872340425526,-0.034678723404255374,,,,0.0,0.0,0.0,
777999,2025-05-08,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,0.4031569631622224,0.5968430368377776,8.725,4.328899975744415,True,5,3,0.369,0.4373139263244447,9,9,694297,808967,2025,2367,2040,9.0,0.42567567567567566,0.5743243243243243,0.5324675324675325,0.4675324675324675,-125.0,105.0,consensus,consensus,-0.03203755703755706,0.03203755703755706,,,,0.0,0.0,0.0,,1.0,0.4066302458405761,0.5933697541594238,136.0,-162.0,fanduel,fanduel,,,0.042049424246344946,-0.0031259544105183834,0.003125954410518439,-0.04772987222506364,-0.03529706391774762,,,,0.0,0.0,0.0,,1.5,-1.5,0.478,0.522,0.5173641257162701,0.4826358742837298,-118.0,-102.0,-0.0354277131446431,0.035427713144643214,,,,0.0,0.0,0.0,
777996,2025-05-09,DET,TEX,Detroit Tigers,Texas Rangers,0.6986390027665574,0.30136099723344256,8.196,4.127418563702983,True,2,1,0.714,0.683278005533115,9,9,669373,571578,2025,2367,2041,7.5,0.529,0.471,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,0.015781545064377733,-0.015781545064377678,,,,0.0,0.0,0.0,,1.0,0.7212543554006969,0.27874564459930307,-300.0,245.0,fanduel,fanduel,,,0.03985507246376807,-0.020353817370725502,0.020353817370725558,-0.06546594929337149,0.03189314379659891,,,,0.0,0.0,0.0,,-1.5,1.5,0.495,0.505,0.548332303891291,0.45166769610870916,-134.0,112.0,-0.047999073502161815,0.04799907350216176,,,,0.0,0.0,0.0,
777998,2025-05-09,PIT,ATL,Pittsburgh Pirates,Atlanta Braves,0.45366464691525965,0.5463353530847403,9.335,4.57523496664379,True,3,2,0.546,0.3613292938305193,9,9,663559,693821,2025,2367,2041,8.5,0.553,0.447,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,0.010115938303341898,-0.010115938303341898,,,,0.0,0.0,0.0,,1.0,0.4257656915258893,0.5742343084741107,126.0,-148.0,fanduel,fanduel,,,0.039252069654581945,0.025109059850433324,-0.025109059850433324,0.01897693811048895,-0.07984417798194599,,,,0.0,0.0,0.0,,1.5,-1.5,0.642,0.358,0.5443833464257659,0.4556166535742341,-132.0,110.0,0.0878549882168107,-0.0878549882168107,home 1.5,-132.0,0.0878549882168107,0.03669823409269444,366.98,278.02,1.0
777995,2025-05-09,WSN,STL,Washington Nationals,St. Louis Cardinals,0.49447704552043803,0.505522954479562,8.342,4.128805638438312,False,0,10,0.48700000000000004,0.5019540910408761,9,9,680730,607200,2025,2367,2041,8.5,0.444,0.556,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,-0.021057359568066703,0.021057359568066703,,,,0.0,0.0,0.0,,0.9889540910408761,0.5,0.5,-108.0,-108.0,fanduel,fanduel,,,0.03846153846153855,-0.004915753584475824,0.004915753584475824,-0.04650441431084229,-0.02756965976323167,,,,0.0,0.0,0.0,,1.5,-1.5,0.614,0.386,0.6173677069199457,0.38263229308005425,-182.0,150.0,-0.0029974567823162213,0.0029974567823163323,,,,0.0,0.0,0.0,
778002,2025-05-09,TBR,MIL,Tampa Bay Rays,Milwaukee Brewers,0.47116884585442886,0.5288311541455711,8.779,4.2565430809519595,True,4,3,0.462,0.4803376917088577,9,9,641793,500779,2025,2367,2041,9.0,0.43340857787810383,0.5665914221218962,0.5217391304347826,0.4782608695652174,-120.0,100.0,consensus,consensus,-0.02649916576700362,0.02649916576700362,,,,0.0,0.0,0.0,,1.0,0.4757785467128028,0.5242214532871972,102.0,-120.0,fanduel,fanduel,,,0.04050405040504046,-0.004148730772536524,0.004148730772536524,-0.04730777180066209,-0.031321329223821526,,,,0.0,0.0,0.0,,1.5,-1.5,0.548,0.452,0.5836044242029929,0.41639557579700714,-156.0,130.0,-0.03204398178269352,0.032043981782693576,,,,0.0,0.0,0.0,
778001,2025-05-09,NYM,CHC,New York Mets,Chicago Cubs,0.594692625875085,0.405307374124915,8.291,4.378392284846117,True,7,2,0.636,0.55338525175017,9,9,605280,592791,2025,2367,2041,8.0,0.45394736842105265,0.5460526315789473,0.4891657638136511,0.5108342361863488,-105.0,-115.0,consensus,consensus,-0.010565518617779546,0.010565518617779546,,,,0.0,0.0,0.0,,1.0,0.5634920634920635,0.4365079365079365,-142.0,120.0,fanduel,fanduel,,,0.04132231404958686,0.028080506144719353,-0.028080506144719353,0.008172970789446787,-0.10145965320092215,,,,0.0,0.0,0.0,,-1.5,1.5,0.414,0.586,0.38263229308005425,0.6173677069199457,150.0,-182.0,0.028230936227951142,-0.028230936227951142,,,,0.0,0.0,0.0,
777997,2025-05-09,CLE,PHI,Cleveland Guardians,Philadelphia Phillies,0.46721955410323496,0.5327804458967651,8.445,4.419838797965373,True,6,0,0.461,0.4734391082064699,9,9,668909,605400,2025,2367,2041,7.5,0.534,0.466,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.006949729144095307,-0.006949729144095307,,,,0.0,0.0,0.0,,1.0,0.4846032025338729,0.5153967974661271,-102.0,-116.0,fanduel,fanduel,,,0.041987532086542156,-0.015645283587574166,0.01564528358757422,-0.0712794154200751,-0.011163021486211344,,,,0.0,0.0,0.0,,1.5,-1.5,0.581,0.419,0.6291404186141027,0.3708595813858972,-192.0,158.0,-0.043326376752692464,0.04332637675269252,,,,0.0,0.0,0.0,
777990,2025-05-09,KCR,BOS,Kansas City Royals,Boston Red Sox,0.5718144684221693,0.4281855315778307,10.51,4.758560706768382,True,2,1,0.511,0.6326289368443387,9,9,547179,690928,2025,2367,2041,9.0,0.6002190580503833,0.39978094194961666,0.48071979434447304,0.519280205655527,-102.0,-120.0,fanduel,fanduel,0.030381481224669604,-0.03038148122466955,,,,0.0,0.0,0.0,,0.8474663436543255,0.49554764024933207,0.5044523597506679,-106.0,-110.0,fanduel,fanduel,,,0.038372630605640445,0.05817021301237235,-0.05817021301237241,0.07609318652746333,-0.1480068107723448,,,,0.0,0.0,0.0,,1.5,-1.5,0.595,0.405,0.5944949619071024,0.40550503809289745,-164.0,136.0,0.00038520250739471074,-0.0003852025073945442,,,,0.0,0.0,0.0,
777991,2025-05-09,CWS,MIA,Chicago White Sox,Miami Marlins,0.3890265999893735,0.6109734000106265,9.4,4.6337889464238655,True,6,2,0.433,0.34505319997874706,9,9,669060,676974,2025,2367,2041,8.0,0.5856052344601963,0.4143947655398037,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.022431299482154277,-0.02243129948215422,,,,0.0,0.0,0.0,,1.0,0.42928940388105546,0.5707105961189445,124.0,-146.0,fanduel,fanduel,,,0.039924506387921,-0.03623652350251377,0.03623652350251383,-0.11956154795206653,0.022664324841635275,,,,0.0,0.0,0.0,,1.5,-1.5,0.538,0.462,0.548332303891291,0.45166769610870916,-134.0,112.0,-0.009299073502161859,0.009299073502161748,,,,0.0,0.0,0.0,
777989,2025-05-09,HOU,CIN,Houston Astros,Cincinnati Reds,0.5373667332657298,0.4626332667342702,8.06,4.202427869696279,True,3,0,0.48800000000000004,0.5867334665314595,9,9,686613,607259,2025,2367,2041,7.5,0.501,0.499,0.4850248160191682,0.5149751839808318,-104.0,-118.0,fanduel,fanduel,0.004792555194249537,-0.0047925551942494815,,,,0.0,0.0,0.0,,1.0,0.6361132966168371,0.36388670338316287,-196.0,164.0,fanduel,fanduel,,,0.040950040950040956,-0.08887190701599657,0.08887190701599657,-0.1735538197864857,0.19528273145378072,away,164.0,0.08887190701599657,0.029768709063076337,297.69,-297.69,0.0,-1.5,1.5,0.314,0.686,0.44510940714419295,0.554890592855807,115.0,-138.0,-0.11799846642977369,0.11799846642977374,away 1.5,-138.0,0.11799846642977374,0.05,500.0,-500.0,0.0
777992,2025-05-09,MIN,SFG,Minnesota Twins,San Francisco Giants,0.4884818007179275,0.5115181992820725,9.648,4.582804381598673,True,3,1,0.546,0.430963601435855,9,9,663978,663855,2025,2367,2041,9.0,0.5252747252747253,0.4747252747252747,0.48481627695110846,0.5151837230488916,-103.0,-117.0,consensus,consensus,0.012137534497085045,-0.0121375344970851,,,,0.0,0.0,0.0,,1.0,0.4910905203136137,0.5089094796863862,-104.0,-112.0,fanduel,fanduel,,,0.03810580836108013,-0.0023478476361175615,0.002347847636117728,-0.041312449747988256,-0.03226291613954613,,,,0.0,0.0,0.0,,1.5,-1.5,0.636,0.364,0.5976281236764084,0.4023718763235917,-166.0,138.0,0.03453468869123244,-0.03453468869123255,,,,0.0,0.0,0.0,
777993,2025-05-09,COL,SDP,Colorado Rockies,San Diego Padres,0.3245930210479389,0.6754069789520611,12.4,5.1559674164990605,False,9,13,0.42700000000000005,0.22218604209587778,9,9,622608,681190,2025,2367,2041,11.5,0.517,0.483,0.5,0.5,-110.0,-110.0,fanduel,fanduel,0.005099999999999993,-0.005099999999999993,,,,0.0,0.0,0.0,,1.0,0.39324543141337037,0.6067545685866296,144.0,-172.0,fanduel,fanduel,,,0.042189006750241065,-0.061787169328888336,0.06178716932888839,-0.19124184051386384,0.057228794843144803,away,-172.0,0.06178716932888839,0.024608381782552258,246.08,143.07,1.0,1.5,-1.5,0.496,0.504,0.4739134147382802,0.5260865852617197,102.0,-122.0,0.019877926735547835,-0.01987792673554767,,,,0.0,0.0,0.0,
777986,2025-05-09,LAA,BAL,Los Angeles Angels,Baltimore Orioles,0.4654316907332203,0.5345683092667797,9.655,4.5128677135497774,False,1,4,0.443,0.4878633814664407,9,9,543294,608372,2025,2367,2041,9.5,0.472,0.528,0.5086640097036909,0.49133599029630914,-114.0,-106.0,fanduel,fanduel,-0.010999202911107286,0.010999202911107231,,,,0.0,0.0,0.0,,1.0,0.4416895553411031,0.5583104446588969,118.0,-138.0,fanduel,fanduel,,,0.03854752910338455,0.02136792185290548,-0.02136792185290548,0.009465300282938571,-0.07396869255198574,,,,0.0,0.0,0.0,,1.5,-1.5,0.55,0.45,0.548332303891291,0.45166769610870916,-134.0,112.0,0.0015009264978381731,-0.0015009264978382286,,,,0.0,0.0,0.0,
777988,2025-05-09,ARI,LAD,Arizona Diamondbacks,Los Angeles Dodgers,0.478705708778393,0.521294291221607,9.704,4.621945910544605,False,11,14,0.48800000000000004,0.46941141755678595,9,9,593958,808963,2025,2367,2041,10.0,0.42717391304347824,0.5728260869565217,0.5108342361863488,0.4891657638136511,-115.0,-105.0,consensus,consensus,-0.023034125838624964,0.023034125838624908,,,,0.0,0.0,0.0,,0.9177638404642752,0.5198237885462554,0.48017621145374456,-118.0,100.0,fanduel,fanduel,,,0.041284403669724856,-0.03396301812024283,0.03396301812024283,-0.10239281395872246,0.028278459147974777,,,,0.0,0.0,0.0,,1.5,-1.5,0.589,0.411,0.6173677069199457,0.38263229308005425,-182.0,150.0,-0.023431370083212943,0.023431370083212943,,,,0.0,0.0,0.0,
777984,2025-05-09,SEA,TOR,Seattle Mariners,Toronto Blue Jays,0.6345037728729059,0.36549622712709406,6.198,3.5418633514013496,False,3,6,0.5670000000000001,0.7020075457458118,9,9,622491,592332,2025,2367,2041,7.0,0.33031674208144796,0.669683257918552,0.5260865852617197,0.4739134147382802,-122.0,102.0,consensus,consensus,-0.05873095295408154,0.058730952954081594,,,,0.0,0.0,0.0,,1.0,0.5634920634920635,0.4365079365079365,-142.0,120.0,fanduel,fanduel,,,0.04132231404958686,0.06391053844275818,-0.06391053844275818,0.06923542019878054,-0.1802857242566076,home,-142.0,0.06391053844275818,0.024578574170567094,245.79,-245.79,0.0,-1.5,1.5,0.345,0.655,0.38263229308005425,0.6173677069199457,150.0,-182.0,-0.033869063772048846,0.0338690637720489,,,,0.0,0.0,0.0,
777994,2025-05-09,Athletics,NYY,Athletics,New York Yankees,0.5489850183300826,0.4510149816699174,10.305,4.653598070310757,False,2,10,0.591,0.5069700366601654,9,9,674370,701542,2025,2367,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777980,2025-05-10,WSN,STL,Washington Nationals,St. Louis Cardinals,0.4850426710112281,0.5149573289887719,8.642,4.192115933511381,False,2,4,0.497,0.4730853420224563,9,9,592866,669467,2025,2367,2042,5.5,0.738,0.262,0.5785341998584389,0.421465800141561,-162.0,122.0,fanduel,fanduel,0.04409113452394264,-0.04409113452394264,,,,0.0,0.0,0.0,,0.9216424354480617,0.5242214532871973,0.47577854671280273,-120.0,102.0,fanduel,fanduel,,,0.04050405040504046,-0.0324979454832422,0.03249794548324225,-0.09850690235941567,0.026718514236010904,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
777985,2025-05-10,PIT,ATL,Pittsburgh Pirates,Atlanta Braves,0.43445456526781456,0.5655454347321854,8.953,4.5071932507936685,False,2,3,0.47300000000000003,0.39590913053562904,9,9,571760,700363,2025,2367,2042,5.5,0.745,0.255,0.5060689431946916,0.4939310568053083,-118.0,-112.0,fanduel,fanduel,0.07167931704159247,-0.07167931704159247,over,-118.0,0.07167931704159247,0.019872801828774832,198.73,-198.73,0.0,1.0,0.2658788774002954,0.7341211225997046,255.0,-350.0,fanduel,fanduel,,,0.05946791862284817,0.1517181190807672,-0.15171811908076727,0.4824693375077722,-0.25119613833279486,,,,0.0,0.0,0.0,,1.5,-1.5,0.588,0.412,0.5548317046688382,0.4451682953311618,-146.0,110.0,0.02985146579804554,-0.02985146579804565,,,,0.0,0.0,0.0,
777972,2025-05-10,Athletics,NYY,Athletics,New York Yankees,0.47140077462829766,0.5285992253717023,9.484,4.570748735163638,True,11,7,0.465,0.47780154925659535,9,9,676664,607074,2025,2367,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777981,2025-05-10,TBR,MIL,Tampa Bay Rays,Milwaukee Brewers,0.5051201409199632,0.49487985908003684,8.642,4.20021856574155,True,3,2,0.5,0.5102402818399263,9,9,671737,668964,2025,2367,2042,8.5,0.477,0.523,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,-0.010150270855904697,0.010150270855904642,,,,0.0,0.0,0.0,,1.0,0.634248710876604,0.36575128912339605,-205.0,158.0,fanduel,fanduel,,,0.05972804676578969,-0.11621571296097666,0.11621571296097671,-0.229267978710896,0.2434748653776817,away,158.0,0.11621571296097671,0.038524504015455964,385.25,-385.25,0.0,-1.5,1.5,0.323,0.677,0.39633460760062966,0.6036653923993704,136.0,-182.0,-0.06600114684056668,0.06600114684056668,,,,0.0,0.0,0.0,
