game_id,date,home_team,away_team,home_name,away_name,model_home_win_prob,model_away_win_prob,avg_total_runs,std_total_runs,actual_home_win,actual_home_score,actual_away_score,sim_home_prob,elo_home_prob,home_real_profiles,away_real_profiles,home_starter_id,away_starter_id,year,cumulative_batters,cumulative_pitchers,total_line,model_over_prob,model_under_prob,market_over_nv_prob,market_under_nv_prob,best_over_odds,best_under_odds,best_over_book,best_under_book,over_edge,under_edge,totals_bet_side,totals_bet_odds,totals_bet_edge,totals_bet_fraction,totals_bet_stake,totals_bet_profit,totals_bet_won,confidence,market_home_nv_prob,market_away_nv_prob,best_home_odds,best_away_odds,best_home_book,best_away_book,pinnacle_home,pinnacle_away,vig,home_edge,away_edge,home_ev,away_ev,bet_side,bet_odds,bet_edge,bet_fraction,bet_stake,bet_profit,bet_won
778439,2025-04-05,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,0.6068406114998132,0.39315938850018683,8.767,4.52953761437081,False,7,11,0.5630000000000001,0.6506812229996263,9,9,660730,663903,2025,2362,2017,8.0,0.5235487404162102,0.4764512595837897,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,0.0025720669306135147,-0.00257206693061357,,,,0.0,0.0,0.0,,1.0,0.515396797466127,0.484603202533873,-116.0,-102.0,fanduel,fanduel,,,0.041987532086542156,0.08229943263031758,-0.08229943263031758,0.11295160086924161,-0.20328076940668433,home,-116.0,0.08229943263031758,0.03275596425208007,655.12,-655.12,0.0
778451,2025-04-05,ATL,MIA,Atlanta Braves,Miami Marlins,0.5879737897852302,0.4120262102147698,8.551,4.167421145024822,False,0,4,0.611,0.5649475795704603,9,9,700363,615698,2025,2362,2017,8.5,0.463,0.537,0.5043297540699688,0.4956702459300312,-112.0,-108.0,fanduel,fanduel,-0.012398926220990647,0.012398926220990703,,,,0.0,0.0,0.0,,1.0,0.6900916630292449,0.30990833697075515,-255.0,210.0,fanduel,fanduel,,,0.04089050431621999,-0.09190608591961325,0.09190608591961319,-0.16723184363168936,0.24562471096014193,away,210.0,0.09190608591961319,0.029241037019064515,584.82,1228.12,1.0
778442,2025-04-05,COL,Athletics,Colorado Rockies,Athletics,0.4424908441964913,0.5575091558035087,11.058,4.920836920687374,False,4,7,0.43100000000000005,0.45398168839298264,9,9,608566,676664,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778436,2025-04-05,SFG,SEA,San Francisco Giants,Seattle Mariners,0.5443036545316277,0.45569634546837234,7.782,4.097374281170809,True,4,1,0.48400000000000004,0.6046073090632553,9,9,592662,682243,2025,2362,2017,7.5,0.476,0.524,0.49133599029630914,0.5086640097036909,-106.0,-114.0,fanduel,fanduel,-0.004600797088892772,0.004600797088892716,,,,0.0,0.0,0.0,,1.0,0.5369611539091952,0.4630388460908048,-126.0,108.0,fanduel,fanduel,,,0.038291354663036126,0.0066082505601892105,-0.0066082505601892105,-0.025026306269199494,-0.05062436129631953,,,,0.0,0.0,0.0,
778437,2025-04-05,LAA,CLE,Los Angeles Angels,Cleveland Guardians,0.42748650504705726,0.5725134949529427,7.287,3.7574766799010213,True,10,4,0.47900000000000004,0.3759730100941145,9,9,686799,676440,2025,2362,2017,8.5,0.34,0.66,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,-0.0524925551942495,0.0524925551942495,,,,0.0,0.0,0.0,,1.0,0.4257656915258893,0.5742343084741107,126.0,-148.0,fanduel,fanduel,,,0.039252069654581945,0.001548732169051159,-0.00154873216905127,-0.03426940244943466,-0.04036470997530578,,,,0.0,0.0,0.0,
778429,2025-04-06,WSN,ARI,Washington Nationals,Arizona Diamondbacks,0.4264589145312797,0.5735410854687203,7.938,4.170150596801031,True,5,4,0.48500000000000004,0.36791782906255943,9,9,592866,669203,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778432,2025-04-06,BOS,STL,Boston Red Sox,St. Louis Cardinals,0.5390620739603175,0.46093792603968253,9.747,4.587263999379151,True,18,7,0.595,0.483124147920635,9,9,690928,571945,2025,2362,2017,9.0,0.5288248337028825,0.47117516629711753,0.5108342361863488,0.4891657638136511,-115.0,-105.0,fanduel,fanduel,0.005397179254960083,-0.005397179254960083,,,,0.0,0.0,0.0,,1.0,0.5285423037716617,0.47145769622833833,-122.0,104.0,fanduel,fanduel,,,0.03974562798092207,0.009467793169790184,-0.00946779316979024,-0.0209980203196532,-0.05754059776056181,,,,0.0,0.0,0.0,
778434,2025-04-06,PHI,LAD,Philadelphia Phillies,Los Angeles Dodgers,0.45101431632462524,0.5489856836753748,8.03,4.189403298800439,True,8,7,0.461,0.44102863264925046,9,9,650911,607192,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778428,2025-04-06,PIT,NYY,Pittsburgh Pirates,New York Yankees,0.47806932555297155,0.5219306744470285,9.443,4.335983279488056,True,5,4,0.5720000000000001,0.3841386511059431,9,9,571760,701542,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778435,2025-04-06,NYM,TOR,New York Mets,Toronto Blue Jays,0.5999622339690156,0.4000377660309844,8.15,4.03998762374342,True,2,1,0.52,0.6799244679380312,9,9,656849,670102,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778433,2025-04-06,DET,CWS,Detroit Tigers,Chicago White Sox,0.7130310706149466,0.28696892938505336,6.808,3.609866479525247,True,4,3,0.644,0.7820621412298933,9,9,695549,527048,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778422,2025-04-06,KCR,BAL,Kansas City Royals,Baltimore Orioles,0.5580784167951476,0.4419215832048524,8.099,4.295020256063992,True,4,1,0.605,0.5111568335902951,9,9,663460,700249,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778419,2025-04-06,MIN,HOU,Minnesota Twins,Houston Astros,0.4524222604244563,0.5475777395755437,8.09,4.060283241351519,False,7,9,0.49200000000000005,0.41284452084891265,9,9,663978,669854,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778421,2025-04-06,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,0.5999533565505997,0.40004664344940033,10.285,4.469650433758774,True,8,2,0.5840000000000001,0.6159067131011993,9,9,694477,686730,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778430,2025-04-06,CHC,SDP,Chicago Cubs,San Diego Padres,0.5782734263860683,0.42172657361393173,9.656,4.395413973677565,False,7,8,0.66,0.49654685277213645,9,9,676962,606996,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778420,2025-04-06,TEX,TBR,Texas Rangers,Tampa Bay Rays,0.5250894248935476,0.4749105751064524,7.695,4.193801974342613,True,4,3,0.47000000000000003,0.5801788497870952,9,9,677958,656876,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778423,2025-04-06,COL,Athletics,Colorado Rockies,Athletics,0.4666085827434522,0.5333914172565478,11.643,4.913812267476242,True,12,5,0.505,0.4282171654869043,9,9,801403,683155,2025,2362,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778427,2025-04-06,SFG,SEA,San Francisco Giants,Seattle Mariners,0.5430758153299763,0.4569241846700237,7.707,4.027300708911615,True,5,4,0.46,0.6261516306599525,9,9,663855,693433,2025,2362,2017,8.5,0.371,0.629,0.5548317046688382,0.4451682953311618,-146.0,110.0,fanduel,fanduel,-0.055149511400651496,0.05514951140065144,,,,0.0,0.0,0.0,,1.0,0.8073163920692544,0.19268360793074557,-590.0,390.0,fanduel,fanduel,,,0.059154096421177194,-0.2378165190653504,0.23781651906535034,-0.33397472479204443,1.1094506222808702,,,,0.0,0.0,0.0,
778425,2025-04-06,LAA,CLE,Los Angeles Angels,Cleveland Guardians,0.43661813502113467,0.5633818649788653,7.174,3.77752882186225,True,6,2,0.463,0.4102362700422693,9,9,542881,682847,2025,2362,2017,6.5,0.532,0.468,0.5795601552393274,0.4204398447606727,-160.0,124.0,consensus,consensus,-0.004280413971539443,0.004280413971539443,,,,0.0,0.0,0.0,,0.3,0.7946544980443285,0.20534550195567147,-530.0,360.0,fanduel,fanduel,,,0.05866114561766733,-0.09666981801626229,0.09666981801626234,-0.17032009732512884,0.3892704718708955,,,,0.0,0.0,0.0,
778424,2025-04-07,DET,NYY,Detroit Tigers,New York Yankees,0.5169676924628438,0.4830323075371562,8.168,4.022657827854614,True,6,2,0.49200000000000005,0.5419353849256875,9,9,663554,607074,2025,2362,2018,7.5,0.512,0.488,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,0.006850270855904672,-0.006850270855904617,,,,0.0,0.0,0.0,,1.0,0.5889887210858344,0.41101127891416556,-158.0,134.0,fanduel,fanduel,,,0.03975352812562116,-0.06481892576069159,0.06481892576069159,-0.1440771696589439,0.11344267893916571,,,,0.0,0.0,0.0,
778415,2025-04-07,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,0.5175695558208442,0.4824304441791558,7.961,4.015654243084183,True,8,4,0.5650000000000001,0.47013911164168826,9,9,669387,669461,2025,2362,2018,8.0,0.42857142857142855,0.5714285714285714,0.5262412105980804,0.47375878940191957,-121.5,102.5,consensus,consensus,-0.02801040919178821,0.028010409191788155,,,,0.0,0.0,0.0,,0.9559561688569758,0.49554764024933207,0.5044523597506679,-106.0,-110.0,fanduel,fanduel,,,0.038372630605640445,0.018946787436571078,-0.018946787436571078,-0.0001334707236221866,-0.07312572558217867,,,,0.0,0.0,0.0,
778418,2025-04-07,WSN,LAD,Washington Nationals,Los Angeles Dodgers,0.34200503401156124,0.6579949659884388,8.21,4.295101861423079,True,6,4,0.389,0.29501006802312246,9,9,669022,669160,2025,2362,2018,7.5,0.515,0.485,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,-0.0012840616966580676,0.0012840616966580676,,,,0.0,0.0,0.0,,1.0,0.3873792948573995,0.6126207051426005,148.0,-176.0,fanduel,fanduel,,,0.04090696587190257,-0.04083683476125444,0.04083683476125444,-0.14057469896156016,0.024740233031045333,,,,0.0,0.0,0.0,
778426,2025-04-07,BOS,TOR,Boston Red Sox,Toronto Blue Jays,0.5562402334287893,0.44375976657121075,10.181,4.767833784854502,False,2,6,0.528,0.5844804668575786,9,9,690916,621244,2025,2362,2018,8.0,0.6516129032258065,0.34838709677419355,0.5149751839808318,0.4850248160191682,-118.0,-104.0,fanduel,fanduel,0.040991315773492354,-0.04099131577349241,,,,0.0,0.0,0.0,,1.0,0.5369611539091952,0.4630388460908048,-126.0,108.0,fanduel,fanduel,,,0.038291354663036126,0.01735117156763466,-0.01735117156763466,-0.005757257478067157,-0.07296963699180603,,,,0.0,0.0,0.0,
778416,2025-04-07,NYM,MIA,New York Mets,Miami Marlins,0.7253706238455035,0.27462937615449645,7.567,3.9559462837606882,True,2,0,0.792,0.6587412476910072,9,9,673540,678368,2025,2362,2018,7.0,0.5212527964205816,0.47874720357941836,0.519280205655527,0.48071979434447304,-120.0,-102.0,fanduel,fanduel,0.0005917772295164214,-0.0005917772295164214,,,,0.0,0.0,0.0,,1.0,0.7044334975369458,0.29556650246305416,-275.0,225.0,fanduel,fanduel,,,0.04102564102564088,0.018843413677701926,-0.018843413677701926,-0.013713302889116596,-0.1006499614476053,,,,0.0,0.0,0.0,
778411,2025-04-07,CHC,TEX,Chicago Cubs,Texas Rangers,0.5574529441419745,0.44254705585802545,7.341,3.985312911177741,True,7,0,0.544,0.5709058882839491,9,9,657006,543135,2025,2362,2018,6.0,0.5904139433551199,0.4095860566448802,0.4956702459300312,0.5043297540699688,-108.0,-112.0,fanduel,fanduel,0.028423109227526555,-0.02842310922752661,,,,0.0,0.0,0.0,,1.0,0.5427435387673957,0.4572564612326043,-130.0,110.0,fanduel,fanduel,,,0.04140786749482395,0.013238464837120989,-0.013238464837120989,-0.01633953208431671,-0.06756220756948494,,,,0.0,0.0,0.0,
778412,2025-04-07,KCR,MIN,Kansas City Royals,Minnesota Twins,0.5507211228009429,0.4492788771990571,8.429,4.234260147888885,True,4,2,0.48200000000000004,0.6194422456018858,9,9,547179,680573,2025,2362,2018,8.0,0.4886240520043337,0.5113759479956663,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.0034127843986999085,0.003412784398699853,,,,0.0,0.0,0.0,,1.0,0.515396797466127,0.484603202533873,-116.0,-102.0,fanduel,fanduel,,,0.041987532086542156,0.03179189280133432,-0.03179189280133432,0.018903078429065856,-0.10325603366693314,,,,0.0,0.0,0.0,
778413,2025-04-07,ARI,BAL,Arizona Diamondbacks,Baltimore Orioles,0.5811399209633229,0.4188600790366771,8.143,4.0939651928173495,False,1,5,0.557,0.6052798419266457,9,9,668678,621107,2025,2362,2018,8.5,0.41,0.59,0.48071979434447304,0.519280205655527,-102.0,-120.0,fanduel,fanduel,-0.021215938303341897,0.021215938303341897,,,,0.0,0.0,0.0,,1.0,0.5327882529617888,0.4672117470382112,-124.0,106.0,fanduel,fanduel,,,0.039008321775312105,0.04351650120138073,-0.04351650120138073,0.041066652681854554,-0.12718779357612914,,,,0.0,0.0,0.0,
778405,2025-04-07,SEA,HOU,Seattle Mariners,Houston Astros,0.5273501786996836,0.4726498213003164,6.778,3.5378971155193306,True,4,3,0.5670000000000001,0.48770035739936707,9,9,669302,669713,2025,2362,2018,7.0,0.42628571428571427,0.5737142857142857,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.022114285714285697,0.022114285714285753,,,,0.0,0.0,0.0,,1.0,0.5889887210858344,0.41101127891416556,-158.0,134.0,fanduel,fanduel,,,0.03975352812562116,-0.055474688147535756,0.055474688147535756,-0.1288188576070819,0.091577162924381,,,,0.0,0.0,0.0,
778410,2025-04-07,SFG,CIN,San Francisco Giants,Cincinnati Reds,0.6468431081779672,0.3531568918220328,7.341,3.962160900316896,False,0,2,0.602,0.6916862163559344,9,9,657277,668881,2025,2362,2018,6.5,0.529,0.471,0.5236051502145922,0.47639484978540764,-122.0,100.0,fanduel,fanduel,0.0016184549356224043,-0.0016184549356222933,,,,0.0,0.0,0.0,,1.0,0.578989574979952,0.42101042502004804,-152.0,128.0,fanduel,fanduel,,,0.04177109440267324,0.06106817987821367,-0.061068179878213724,0.06114838305432724,-0.17933168107661762,,,,0.0,0.0,0.0,
778414,2025-04-07,Athletics,SDP,Athletics,San Diego Padres,0.4249826790010416,0.5750173209989584,7.966,4.053004317786991,False,4,5,0.49300000000000005,0.3569653580020832,9,9,622663,650633,2025,2362,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778403,2025-04-08,DET,NYY,Detroit Tigers,New York Yankees,0.6054894448650834,0.3945105551349166,7.185,3.8445773499827003,True,5,0,0.643,0.5679788897301669,9,9,669373,471911,2025,2362,2019,7.5,0.417,0.583,0.4782608695652174,0.5217391304347826,100.0,-120.0,consensus,consensus,-0.012167088384124725,0.012167088384124725,,,,0.0,0.0,0.0,,0.6620369832857061,0.43650793650793646,0.5634920634920635,120.0,-142.0,fanduel,fanduel,,,0.04132231404958686,0.10068480722145051,-0.10068480722145046,0.18182403620465137,-0.21127214072191303,home,120.0,0.10068480722145051,0.0378800075426357,757.6,909.12,1.0
778402,2025-04-08,CLE,CWS,Cleveland Guardians,Chicago White Sox,0.677543040670625,0.322456959329375,8.047,4.172144652334096,True,1,0,0.627,0.72808608134125,9,9,594902,681343,2025,2362,2019,7.5,0.499,0.501,0.4956702459300312,0.5043297540699688,-108.0,-112.0,fanduel,fanduel,0.0009989262209906258,-0.0009989262209906258,,,,0.0,0.0,0.0,,1.0,0.6656176239181747,0.3343823760818253,-240.0,182.0,fanduel,fanduel,,,0.06049228201919066,0.010732875077205217,-0.010732875077205273,-0.04183679308987842,-0.08730840716697141,,,,0.0,0.0,0.0,
778407,2025-04-08,NYM,MIA,New York Mets,Miami Marlins,0.6785895669208014,0.3214104330791986,7.638,4.000869405516756,True,10,5,0.681,0.6761791338416028,9,9,605280,687362,2025,2362,2019,7.0,0.5107102593010147,0.48928974069898534,0.5043297540699688,0.4956702459300312,-112.0,-108.0,fanduel,fanduel,0.0019141515693137379,-0.0019141515693137379,,,,0.0,0.0,0.0,,1.0,0.6690070210631895,0.33099297893681046,-230.0,190.0,fanduel,fanduel,,,0.04179728317659359,0.008624291271850715,-0.00862429127185066,-0.0277463779540727,-0.06513080577161656,,,,0.0,0.0,0.0,
778408,2025-04-08,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,0.5393023891172596,0.4606976108827404,6.311,3.616113797988111,False,3,5,0.5780000000000001,0.5006047782345191,9,9,694973,543243,2025,2362,2019,6.5,0.433,0.567,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.016849729144095327,0.016849729144095327,,,,0.0,0.0,0.0,,1.0,0.5583104446588969,0.4416895553411031,-138.0,118.0,fanduel,fanduel,,,0.03854752910338455,-0.017107249987473594,0.017107249987473594,-0.06662057730580612,0.0001770356162971165,,,,0.0,0.0,0.0,
778409,2025-04-08,WSN,LAD,Washington Nationals,Los Angeles Dodgers,0.37542715035904467,0.6245728496409553,9.353,4.533915636621396,True,8,2,0.42100000000000004,0.3298543007180893,9,9,695418,680736,2025,2362,2019,8.5,0.533,0.467,0.5043297540699688,0.4956702459300312,-112.0,-108.0,fanduel,fanduel,0.008601073779009316,-0.008601073779009316,,,,0.0,0.0,0.0,,1.0,0.38167938931297707,0.6183206106870229,152.0,-180.0,fanduel,fanduel,,,0.039682539682539764,-0.005627015058539131,0.005627015058539131,-0.052348016878816406,-0.02941480439579236,,,,0.0,0.0,0.0,
778404,2025-04-08,BOS,TOR,Boston Red Sox,Toronto Blue Jays,0.6237350327994302,0.3762649672005698,9.296,4.405494750876455,False,1,6,0.6960000000000001,0.5514700655988602,9,9,676979,687922,2025,2362,2019,8.0,0.5850713501646543,0.4149286498353458,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,0.028771675905300997,-0.028771675905300942,,,,0.0,0.0,0.0,,1.0,0.6515287769784173,0.34847122302158273,-210.0,176.0,fanduel,fanduel,,,0.03973819541841972,-0.025014369761088395,0.02501436976108834,-0.07514539886965732,0.030820236080172037,,,,0.0,0.0,0.0,
778417,2025-04-08,TBR,LAA,Tampa Bay Rays,Los Angeles Angels,0.6126144344929498,0.38738556550705017,7.58,3.824081589087764,False,3,4,0.603,0.6222288689858997,9,9,669358,543294,2025,2362,2019,8.5,0.374,0.626,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.0378,0.037800000000000056,,,,0.0,0.0,0.0,,1.0,0.6067545685866297,0.3932454314133703,-172.0,144.0,fanduel,fanduel,,,0.042189006750241065,0.005273879315688124,-0.005273879315688124,-0.032141059131218286,-0.05334941288165551,,,,0.0,0.0,0.0,
778406,2025-04-08,ATL,PHI,Atlanta Braves,Philadelphia Phillies,0.46385932212811204,0.536140677871888,6.965,3.831419449760102,True,7,5,0.512,0.41571864425622407,9,9,519242,554430,2025,2362,2019,7.0,0.43444444444444447,0.5655555555555556,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,-0.011287910813881197,0.011287910813881252,,,,0.0,0.0,0.0,,0.8969250493239701,0.515396797466127,0.484603202533873,-116.0,-102.0,fanduel,fanduel,,,0.041987532086542156,-0.04160272734862375,0.0416027273486238,-0.11776276598809748,0.042094096433964334,,,,0.0,0.0,0.0,
778401,2025-04-08,CHC,TEX,Chicago Cubs,Texas Rangers,0.5999610017603303,0.4000389982396697,8.868,4.1879083084518465,True,10,6,0.605,0.5949220035206606,9,9,592791,571578,2025,2362,2019,8.0,0.5544662309368191,0.4455337690631808,0.5,0.5,-110.0,-110.0,fanduel,fanduel,0.016339869281045694,-0.01633986928104575,,,,0.0,0.0,0.0,,1.0,0.593369754159424,0.40663024584057605,-162.0,136.0,fanduel,fanduel,,,0.042049424246344946,0.005932122840815679,-0.0059321228408157345,-0.030758692752698824,-0.05435242972056542,,,,0.0,0.0,0.0,
778400,2025-04-08,KCR,MIN,Kansas City Royals,Minnesota Twins,0.5839359477660429,0.41606405223395715,7.832,3.9430668267225704,True,2,1,0.528,0.6398718955320857,9,9,666142,641154,2025,2362,2019,7.5,0.474,0.526,0.5,0.5,-110.0,-110.0,fanduel,fanduel,-0.007800000000000029,0.007800000000000029,,,,0.0,0.0,0.0,,1.0,0.5327882529617888,0.4672117470382112,-124.0,106.0,fanduel,fanduel,,,0.039008321775312105,0.04603292532382863,-0.04603292532382869,0.04561245109659917,-0.13237162726837193,,,,0.0,0.0,0.0,
778394,2025-04-08,COL,MIL,Colorado Rockies,Milwaukee Brewers,0.4071549397538038,0.5928450602461962,10.258,4.742935378012228,False,1,7,0.41600000000000004,0.39830987950760754,9,9,607536,642547,2025,2362,2019,9.5,0.53,0.47,0.5086640097036909,0.49133599029630914,-114.0,-106.0,fanduel,fanduel,0.00640079708889274,-0.00640079708889274,,,,0.0,0.0,0.0,,1.0,0.4110112789141655,0.5889887210858344,134.0,-158.0,fanduel,fanduel,,,0.03975352812562116,-0.0034707052443255226,0.003470705244325578,-0.046355057612574524,-0.032566253207713336,,,,0.0,0.0,0.0,
778396,2025-04-08,ARI,BAL,Arizona Diamondbacks,Baltimore Orioles,0.538270725477163,0.46172927452283696,9.252,4.3200111110968225,True,4,3,0.505,0.5715414509543262,9,9,518876,450203,2025,2362,2019,9.5,0.421,0.579,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.01870237810187686,0.018702378101876804,,,,0.0,0.0,0.0,,0.9145538295443381,0.49554764024933207,0.5044523597506679,-106.0,-110.0,fanduel,fanduel,,,0.038372630605640445,0.03516530508455573,-0.03516530508455573,0.03138553527151777,-0.10408835018287665,,,,0.0,0.0,0.0,
778398,2025-04-08,SEA,HOU,Seattle Mariners,Houston Astros,0.5155907230515434,0.4844092769484566,6.489,3.6714954718751867,False,1,2,0.514,0.5171814461030868,9,9,622491,664285,2025,2362,2019,7.0,0.3654937570942111,0.6345062429057888,0.4891657638136511,0.5108342361863488,-105.0,-115.0,fanduel,fanduel,-0.037101602015832014,0.037101602015832014,,,,0.0,0.0,0.0,,1.0,0.5583104446588969,0.4416895553411031,-138.0,118.0,fanduel,fanduel,,,0.03854752910338455,-0.03844774944661811,0.03844774944661816,-0.10342520680780898,0.04669932443723224,,,,0.0,0.0,0.0,
778397,2025-04-08,SFG,CIN,San Francisco Giants,Cincinnati Reds,0.6178641053682272,0.3821358946317728,8.117,4.231230435700708,False,0,1,0.5790000000000001,0.6567282107364545,9,9,694738,666157,2025,2362,2019,7.5,0.518,0.482,0.47639484978540764,0.5236051502145922,100.0,-122.0,fanduel,fanduel,0.012481545064377708,-0.012481545064377708,,,,0.0,0.0,0.0,,1.0,0.5427435387673957,0.4572564612326043,-130.0,110.0,fanduel,fanduel,,,0.04140786749482395,0.0676085099407484,-0.0676085099407484,0.07985362463748563,-0.18173930228710256,,,,0.0,0.0,0.0,
778395,2025-04-08,Athletics,SDP,Athletics,San Diego Padres,0.3936639951677673,0.6063360048322327,7.426,4.0420940117716215,True,10,4,0.449,0.33832799033553457,9,9,605488,656302,2025,2362,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778389,2025-04-09,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,0.4654087766381154,0.5345912233618846,7.572,4.1464220721002345,True,2,1,0.459,0.4718175532762308,9,9,656605,607200,2025,2362,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778390,2025-04-09,NYM,MIA,New York Mets,Miami Marlins,0.6941431785375562,0.30585682146244375,8.392,4.128478654419809,False,0,5,0.6960000000000001,0.6922863570751123,9,9,656731,676974,2025,2362,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778387,2025-04-09,DET,NYY,Detroit Tigers,New York Yankees,0.5361022674264215,0.46389773257357847,7.254,3.9293108810578987,False,3,4,0.48000000000000004,0.5922045348528431,9,9,656427,608331,2025,2362,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778385,2025-04-09,CHC,TEX,Chicago Cubs,Texas Rangers,0.6220932513854467,0.3779067486145533,8.182,4.154380338871249,False,2,6,0.627,0.6171865027708933,9,9,684007,641816,2025,2362,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778381,2025-04-09,Athletics,SDP,Athletics,San Diego Padres,0.49711339024904655,0.5028866097509535,8.384,4.024989937875621,False,1,2,0.621,0.37322678049809305,9,9,674370,681190,2025,2362,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778380,2025-04-09,ARI,BAL,Arizona Diamondbacks,Baltimore Orioles,0.5642559722079916,0.4357440277920084,9.02,4.318518264405049,True,9,0,0.533,0.5955119444159833,9,9,694297,665152,2025,2362,2019,8.5,0.523,0.477,0.4939310568053083,0.5060689431946916,-112.0,-118.0,fanduel,fanduel,0.0087206829584075,-0.0087206829584075,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
778376,2025-04-09,SFG,CIN,San Francisco Giants,Cincinnati Reds,0.5649394035944904,0.43506059640550965,8.701,4.379451906346273,True,8,6,0.508,0.6218788071889806,9,9,434378,607259,2025,2362,2019,13.5,0.136,0.864,0.4329742261011864,0.5670257738988136,116.0,-154.0,fanduel,fanduel,-0.06627153935478824,0.06627153935478824,,,,0.0,0.0,0.0,,0.743852872630636,0.4368658399098084,0.5631341600901916,116.0,-148.0,fanduel,fanduel,,,0.05973715651135003,0.08574109942940406,-0.085741099429404,0.12883098897269896,-0.20004406051435597,home,116.0,0.08574109942940406,0.027765299347564425,555.31,644.16,1.0
778392,2025-04-09,WSN,LAD,Washington Nationals,Los Angeles Dodgers,0.4049061748396455,0.5950938251603545,8.408,4.085772387199268,False,5,6,0.445,0.364812349679291,9,9,663623,689017,2025,2362,2019,11.5,0.193,0.807,0.5418848167539267,0.4581151832460733,-138.0,104.0,fanduel,fanduel,-0.07338000956185148,0.07338000956185148,under,104.0,0.07338000956185148,0.020252450319270823,405.05,421.25,1.0,0.7010910768448775,0.5543606364172068,0.4456393635827932,-142.0,112.0,fanduel,fanduel,,,0.05847497271167956,-0.09430307046601538,0.09430307046601538,-0.2159582326747302,0.14467796018347423,away,112.0,0.09430307046601538,0.03229418754095407,645.88,723.39,1.0
778383,2025-04-09,SEA,HOU,Seattle Mariners,Houston Astros,0.47420975608211846,0.5257902439178815,7.478,3.993183692243571,True,7,6,0.461,0.48741951216423696,9,9,622379,686613,2025,2362,2019,6.5,0.548,0.452,0.4718423169750604,0.5281576830249397,-102.0,-130.0,fanduel,fanduel,0.02284730490748188,-0.02284730490748188,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
778391,2025-04-09,CLE,CWS,Cleveland Guardians,Chicago White Sox,0.6081515233249722,0.39184847667502776,7.875,4.116718960531554,True,3,2,0.47600000000000003,0.7403030466499444,9,9,671106,680732,2025,2362,2019,7.5,0.473,0.527,0.4956702459300312,0.5043297540699688,-108.0,-112.0,fanduel,fanduel,-0.006801073779009348,0.006801073779009403,,,,0.0,0.0,0.0,,1.0,0.6027039848197344,0.3972960151802656,-168.0,142.0,fanduel,fanduel,,,0.0400888121376588,0.004902784654714054,-0.004902784654714054,-0.030722534409808322,-0.05040838212816534,,,,0.0,0.0,0.0,
